Time(sec); File; Runtime; Memory; Instr.; User-Defined; Patch-Touch; Patch-Dist.; Output Diff.; Decision Dist.
9; ../hydiff-out/afl/queue/id:000000,orig:example.txt; 123748691; 251658240; 49; 0; 0; []; 0; 0
11; ../hydiff-out/afl/queue/id:000001,src:000000,op:havoc,rep:8,+cov,highscore; 123785919; 251658240; 50; 0; 0; []; 0; 0
14; ../hydiff-out/afl/queue/id:000002,src:000000,op:havoc,rep:16; 142048768; 251658240; 43; 0; 0; []; 0; 0
